dup_level,library_size,mt_content,sequencing_depth,mapping_rate,frac_open,frip,uniq_nuc_frags,plate,batch,stage,time_point,cell_type
zf_4.3hpf_plate8_296,0.82171,56030,0.37274,496199,81.19,11.22,57.8876,55595,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,EVL
zf_4.3hpf_plate8_004,0.829866,120217,0.328772,1138783,79.75,20.4117,55.1998,119446,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,EVL
zf_4.3hpf_plate8_383,0.454015,37847,1.128968,80046,81.41,6.3917,59.2547,27499,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_274,0.865057,113271,0.54331,1303165,81.28,18.7503,53.8655,112580,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,EVL
zf_4.3hpf_plate8_276,0.826123,61057,1.061784,553510,80.07,11.9167,54.8775,60195,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_105,0.855327,17368,1.573578,193239,82.1,4.5047,65.6753,17076,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_235,0.860291,37250,0.580364,418447,81.5,8.3206,60.9208,37002,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_185,0.835359,63093,0.185912,624465,79.9,12.5423,60.3745,62816,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,EVL
zf_4.3hpf_plate8_290,0.846094,17183,1.917808,175321,82.39,3.6005,51.8391,16826,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_051,0.81256,23962,0.725823,199399,81.66,5.6689,57.8708,23662,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_365,0.858204,25021,1.848222,290247,81.14,5.6755,62.7615,24535,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_299,0.873486,75586,0.281918,929567,80.79,14.0964,54.9614,75341,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_048,0.748222,10134,2.60238,63067,80.83,2.5082,63.1531,9656,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_030,0.839363,10457,3.871586,101670,83.07,2.7903,61.6339,10031,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_213,0.820524,18900,1.976621,168212,81.19,4.7607,63.0048,18448,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_174,0.860394,65905,0.448001,750977,80.68,13.4655,60.181,65553,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_321,0.849328,32643,1.555453,352765,81.26,7.5471,61.6368,32088,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_061,0.774827,27925,0.754936,190073,81.62,6.3652,56.6765,27344,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_171,0.799337,13236,0.928816,99970,81.91,3.3387,64.3434,13013,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_371,0.828984,9821,0.858018,88161,82.43,2.6005,63.9785,9706,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_225,0.850803,63141,0.697804,692192,80.19,12.1811,55.7957,62615,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_306,0.857968,45102,0.295175,509556,80.92,9.7537,60.3045,44925,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_215,0.862981,46339,0.740757,526635,82.08,10.2407,64.2709,45961,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_050,0.733425,4986,1.1755,29340,82.02,1.3466,61.4353,4792,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_001,0.755995,33578,0.850108,216353,81.14,7.6901,60.8859,32657,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_081,0.754663,26455,0.501195,169953,81.59,6.5237,64.6272,25808,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_099,0.861874,38054,0.615401,447881,80.78,8.5833,62.5605,37790,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_351,0.861509,66866,1.091121,746764,81.07,12.9277,54.5785,66083,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_287,0.854776,77763,0.357902,868517,79.89,14.2248,56.1674,77397,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_248,0.833561,15727,0.643927,152823,82.12,4.1241,65.9834,15584,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_240,0.862323,93112,0.451424,1070976,80.51,16.8408,55.4407,92619,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_211,0.858844,36933,0.750718,409657,81.23,7.8932,56.6603,36621,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_220,0.856242,100963,0.304397,1115354,80.37,18.4478,56.6769,100548,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_336,0.75861,21036,0.769789,134843,81.44,4.8853,59.3561,20496,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_116,0.795824,4042,2.693939,29679,83.4,1.1024,65.116,3901,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_199,0.838303,15159,0.826446,149162,82.35,4.0482,65.6628,15000,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_279,0.848147,22811,1.791359,233964,81.57,5.5413,60.3837,22368,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_086,0.812693,35738,0.542958,310450,80.85,8.397,61.7003,35353,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_349,0.835129,7301,1.565289,69852,82.64,1.9395,63.2569,7169,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_088,0.844363,34644,0.746053,362100,81.98,8.2354,64.8213,34324,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_331,0.855046,43593,0.613173,478338,81.32,10.0487,63.5633,43277,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_234,0.870388,43946,0.343776,533869,79.9,9.0919,54.9119,43773,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,EVL
zf_4.3hpf_plate8_070,0.8203,17586,0.868026,150398,81.29,4.2579,58.3348,17359,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_021,0.851884,62914,0.259422,680501,81.14,12.4544,58.7058,62669,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,EVL
zf_4.3hpf_plate8_309,0.815985,12037,2.195509,99687,82.2,3.091,62.188,11716,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_206,0.845116,24789,1.689162,252923,80.94,5.8239,60.6441,24328,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_260,0.841116,33757,0.41261,340390,80.03,7.7815,58.6351,33549,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_013,0.821976,8711,0.069156,83497,78.07,2.3832,63.0244,8670,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_027,0.845037,11861,1.655266,119262,82.09,3.0406,61.8022,11645,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_382,0.743559,19886,0.705458,118885,81,4.7537,59.9279,19283,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_106,0.836309,18096,0.332373,182683,81.68,4.4071,66.1866,17992,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_035,0.853176,17487,1.024848,191591,80.03,4.4146,61.7657,17287,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_278,0.86244,31961,0.432101,373096,80.75,7.6548,64.992,31799,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_259,0.854078,25914,1.066296,280657,80.95,6.0199,58.4415,25608,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_146,0.870766,42341,0.626181,513806,81.45,9.6866,64.2592,42055,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,EVL
zf_4.3hpf_plate8_085,0.764785,20203,1.3334,132974,81,4.8932,58.4356,19609,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_341,0.840369,35636,0.357133,358539,81.32,8.4742,62.6838,35434,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_282,0.853915,39068,0.189637,439100,80.84,8.8252,62.7287,38948,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_210,0.812109,30986,1.755468,267627,81.48,7.5153,65.4763,30277,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_366,0.820911,21383,1.549732,190044,82.71,5.2429,64.3233,20964,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_028,0.839666,18598,0.517297,181084,81.62,4.5122,62.24,18462,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_019,0.854587,9463,4.782057,100931,80.87,2.3581,57.4217,9000,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_144,0.837415,26565,0.747113,267835,80.64,6.4446,62.1368,26304,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_057,0.817185,24952,1.038898,218339,81.72,6.2694,63.3426,24576,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_175,0.835646,68611,0.488026,674597,80.28,13.3776,61.4905,68105,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_071,0.847053,20868,0.100792,218489,81.31,5.2491,63.079,20814,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_247,0.830559,11198,0.438871,102980,81.85,2.902,66.3502,11116,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_191,0.849664,12402,1.194994,134799,81.04,3.3819,65.866,12237,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_312,0.852851,50031,0.288179,530632,80.53,10.4743,54.854,49825,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_043,0.756715,12720,0.841211,83304,83.33,3.3042,68.2863,12377,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_289,0.86368,58445,0.438341,678531,81.11,11.6579,58.4774,58146,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_008,0.722992,19542,1.147056,110406,81.67,4.6031,60.1068,18701,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_103,0.865058,35267,1.041342,426325,81.78,8.3065,66.6005,34876,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_073,0.857204,59206,0.53089,662712,80.71,11.9877,59.8198,58832,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_203,0.852368,23865,1.489406,263009,81,5.8212,64.4745,23480,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_295,0.867078,41596,0.490727,505241,79.94,8.8226,57.8107,41367,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_322,0.856854,58976,0.707799,638357,80.89,11.9635,56.4135,58498,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_177,0.859054,39603,0.647004,439294,80.76,8.7065,58.1368,39311,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_281,0.853121,27483,0.976321,299680,81.23,6.5586,61.847,27182,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_195,0.854274,17355,1.597923,182015,81.01,3.9625,54.5198,17058,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_181,0.859228,47279,0.400119,521335,82.08,10.8284,64.8213,47047,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,EVL
zf_4.3hpf_plate8_249,0.850531,18571,0.636256,202071,81.15,4.6667,63.4342,18428,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_129,0.843558,26605,0.353969,274726,81.31,6.7356,64.2811,26462,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_130,0.858007,41355,0.517972,486224,78.34,8.4425,55.0829,41101,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_292,0.852919,30360,1.101474,315941,82.48,6.8628,61.1763,29989,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_151,0.806515,5451,1.753738,45182,81.37,1.4331,63.9745,5322,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_257,0.854367,19013,1.05313,212057,81.7,4.9599,66.7711,18791,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_180,0.863848,63922,0.576116,748784,80.71,12.8059,60.1439,63508,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,EVL
zf_4.3hpf_plate8_381,0.64576,64112,0.591586,266216,80.38,11.2147,51.9387,58813,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_127,0.77732,4212,2.115893,28207,83.36,1.1245,60.5434,4071,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_187,0.841244,21613,1.553155,216195,82.44,5.3343,65.3067,21234,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_064,0.669005,7539,0.296652,33685,82.76,1.8477,58.3981,7058,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_214,0.840517,27871,0.855715,284878,81.76,6.7294,62.7854,27575,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_065,0.848432,30985,1.59351,321431,81.36,7.0875,57.5684,30445,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_100,0.846525,28638,1.90263,298221,82.32,7.0054,67.4192,28048,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_245,0.845624,20667,0.790035,217270,81.04,5.0645,60.8569,20469,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_159,0.858594,32791,0.561661,358977,81.13,7.5378,59.9969,32576,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_324,0.813953,11714,1.947829,96041,82.11,2.9479,62.5064,11427,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_367,0.796797,14416,2.126023,114145,81.93,3.5762,61.4938,13995,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_156,0.788159,10014,4.639435,71342,82.68,2.5974,61.4675,9455,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_229,0.844223,19549,1.07615,193143,82.3,4.8791,60.9716,19304,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_006,0.653373,30162,0.946564,126623,81,6.3087,55.4865,27731,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_332,0.818828,22440,0.519248,191118,81.73,5.2098,57.0479,22224,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_112,0.861073,40711,0.666224,450531,81.13,9.0875,59.4476,40406,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_182,0.855213,32782,0.34508,351480,81.31,7.4968,58.1903,32633,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_315,0.804418,58433,0.475526,484059,79.6,11.9613,59.6561,57765,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_307,0.854531,52061,0.609604,574044,80.85,10.8164,58.1691,51684,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_372,0.850059,34488,0.85078,357925,81.47,7.7047,60.9919,34146,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_325,0.848525,24506,0.743768,251991,81.15,5.7952,58.7127,24288,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_193,0.842069,28775,0.661606,287893,81.61,6.8583,61.8166,28528,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_167,0.851851,13503,0.526472,144321,80.76,3.3338,58.5385,13415,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_354,0.850658,44945,0.227252,471110,80.69,9.5374,55.1956,44782,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_162,0.855173,52813,0.195246,593233,81.28,11.3206,65.6168,52651,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_003,0.817523,41562,0.681653,361375,81.06,8.9899,59.3377,41088,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_135,0.84578,98934,0.45056,1024156,80.38,17.8161,57.5471,98321,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_040,0.850826,22638,0.871412,240729,81.19,5.5581,61.6756,22410,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_131,0.864759,28718,1.188195,333514,81.99,6.597,60.7059,28358,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_155,0.864931,29169,0.168096,337375,81.75,6.6597,62.4494,29101,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_072,0.857306,113848,0.614597,1285724,79.88,19.654,56.9043,113034,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_314,0.867973,78124,0.275362,980470,79.16,14.2562,55.2908,77864,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_355,0.879276,34063,1.289167,431139,81.43,7.4588,55.7528,33614,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_016,0.698046,25800,1.759507,126904,81.58,5.6835,56.888,24232,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_163,0.854191,39831,0.874702,430931,81.76,9.2641,65.2771,39437,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_148,0.853625,38065,0.562862,412207,80.99,8.4791,60.0815,37806,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_052,0.830589,38510,0.911625,354260,81.22,8.3806,57.853,38043,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_242,0.857075,25164,1.984964,284331,81.86,6.1846,63.9882,24640,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_023,0.862972,59050,0.566044,689034,81.13,12.0164,60.3473,58672,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_022,0.826372,24913,0.584065,223656,81.82,6.1974,63.8484,24681,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_024,0.85489,80749,0.481043,886003,80.26,15.1984,56.8542,80270,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_031,0.028411,48412,0.617792,4211,78.88,0.6786,62.0675,2413,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_068,0.874875,52715,0.301736,640085,81.89,10.7498,58.6223,52536,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_107,0.851878,31468,0.665033,335587,81.82,7.0685,59.4059,31218,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_334,0.444086,4757,8.724638,9066,81.05,0.8124,51.5652,3149,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_190,0.860204,30721,0.759106,359898,81.52,7.4067,66.5912,30461,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_310,0.829216,29823,0.57856,277176,81.09,6.8667,61.9328,29557,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_320,0.803402,30177,2.072141,238606,80.24,6.4597,53.567,29348,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_192,0.84813,32724,0.648834,342457,80.89,7.4085,58.2466,32462,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_339,0.83624,22639,0.69961,217595,81.08,5.2548,61.714,22426,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_178,0.856302,37784,0.41596,410021,80.71,8.1056,55.4697,37587,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL2
zf_4.3hpf_plate8_128,0.848869,31827,1.83134,342685,81.1,7.2182,60.4799,31198,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_077,0.865098,29340,0.825347,350789,80.81,6.9572,63.3693,29079,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_356,0.844167,31058,0.693504,323318,80.75,7.2632,61.2138,30787,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_221,0.862275,21837,1.374885,258657,81.46,5.2036,61.9569,21520,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_080,0.835091,20252,1.054455,202377,80.84,4.9524,63.4728,19987,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_117,0.850342,14020,0.778516,144161,82.12,3.4746,58.2208,13892,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
zf_4.3hpf_plate8_374,0.862179,18251,1.167955,199526,82.33,4.1956,56.4841,18024,zf_4.3hpf_plate8,zf_4.3hpf_batch2,dome,zf_4.3hpf,DEL1
